path,name,ctime,modified_time,accessed_time,megabytes,extension,type,raw_location,lat,lon,alt_capture_time
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_092610.mp4,20220318_092610.mp4,2022-03-18 17:19:57,2022-03-18 04:26:16,2022-05-28 09:53:14,47.836516,mp4,clip,+50.0498+008.5759/,50.0498,8.5759,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_093012.mp4,20220318_093012.mp4,2022-03-18 17:19:58,2022-03-18 04:30:17,2022-05-28 09:53:14,42.645061,mp4,clip,+50.0502+008.5733/,50.0502,8.5733,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_093113.mp4,20220318_093113.mp4,2022-03-18 17:19:58,2022-03-18 04:31:18,2022-05-28 09:53:14,46.818444,mp4,clip,+50.0500+008.5733/,50.05,8.5733,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_095927.mp4,20220318_095927.mp4,2022-03-18 17:20:02,2022-03-18 04:59:33,2022-05-28 09:53:14,45.615646,mp4,clip,+50.0492+008.5742/,50.0492,8.5742,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_100318.mp4,20220318_100318.mp4,2022-03-18 17:20:05,2022-03-18 05:03:22,2022-05-28 09:53:14,33.597754,mp4,clip,+50.0492+008.5715/,50.0492,8.5715,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_100439.mp4,20220318_100439.mp4,2022-03-18 17:20:09,2022-03-18 05:04:42,2022-05-28 09:53:14,22.869563,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_100448.mp4,20220318_100448.mp4,2022-03-18 17:20:10,2022-03-18 05:04:51,2022-05-28 09:53:14,19.613818,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_100457.mp4,20220318_100457.mp4,2022-03-18 17:20:10,2022-03-18 05:05:00,2022-05-28 09:53:14,20.977937,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_100523.mp4,20220318_100523.mp4,2022-03-18 17:20:10,2022-03-18 05:05:40,2022-05-28 09:53:14,158.943769,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_100548.mp4,20220318_100548.mp4,2022-03-18 17:20:13,2022-03-18 05:05:56,2022-05-28 09:53:14,71.346049,mp4,clip,+50.0459+008.5653/,50.0459,8.5653,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_100604.mp4,20220318_100604.mp4,2022-03-18 17:20:13,2022-03-18 05:06:11,2022-05-28 09:53:14,60.03147,mp4,clip,+50.0459+008.5653/,50.0459,8.5653,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_100622.mp4,20220318_100622.mp4,2022-03-18 17:20:14,2022-03-18 05:06:30,2022-05-28 09:53:14,69.744164,mp4,clip,+50.0459+008.5653/,50.0459,8.5653,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_100638.mp4,20220318_100638.mp4,2022-03-18 17:20:16,2022-03-18 05:06:44,2022-05-28 09:53:14,59.200988,mp4,clip,+50.0459+008.5653/,50.0459,8.5653,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_101719.mp4,20220318_101719.mp4,2022-03-18 17:20:30,2022-03-18 05:17:23,2022-05-28 09:53:14,35.68008,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_101725.mp4,20220318_101725.mp4,2022-03-18 17:20:30,2022-03-18 05:17:29,2022-05-28 09:53:14,36.198174,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_101821.mp4,20220318_101821.mp4,2022-03-18 17:20:31,2022-03-18 05:18:29,2022-05-28 09:53:14,72.298785,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_101925.mp4,20220318_101925.mp4,2022-03-18 17:20:32,2022-03-18 05:19:33,2022-05-28 09:53:14,66.267193,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_101958.mp4,20220318_101958.mp4,2022-03-18 17:20:32,2022-03-18 05:20:03,2022-05-28 09:53:14,35.531264,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_102010.mp4,20220318_102010.mp4,2022-03-18 17:20:32,2022-03-18 05:20:19,2022-05-28 09:53:14,83.329348,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_102055.mp4,20220318_102055.mp4,2022-03-18 17:20:33,2022-03-18 05:21:00,2022-05-28 09:53:14,46.586145,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_102116.mp4,20220318_102116.mp4,2022-03-18 17:20:34,2022-03-18 05:21:21,2022-05-28 09:53:14,45.401816,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_102204.mp4,20220318_102204.mp4,2022-03-18 17:20:34,2022-03-18 05:22:11,2022-05-28 09:53:15,58.503397,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_102238.mp4,20220318_102238.mp4,2022-03-18 17:20:35,2022-03-18 05:22:43,2022-05-28 09:53:15,46.121268,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_102424.mp4,20220318_102424.mp4,2022-03-18 17:20:35,2022-03-18 05:24:28,2022-05-28 09:53:15,33.360144,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_102528.mp4,20220318_102528.mp4,2022-03-18 17:20:35,2022-03-18 05:25:32,2022-05-28 09:53:15,38.044239,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_102553.mp4,20220318_102553.mp4,2022-03-18 17:20:36,2022-03-18 05:25:58,2022-05-28 09:53:15,42.097494,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_102619.mp4,20220318_102619.mp4,2022-03-18 17:20:36,2022-03-18 05:26:25,2022-05-28 09:53:15,43.376938,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_102742.mp4,20220318_102742.mp4,2022-03-18 17:20:38,2022-03-18 05:27:48,2022-05-28 09:53:15,47.935307,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_103255.mp4,20220318_103255.mp4,2022-03-18 17:20:38,2022-03-18 05:33:01,2022-05-28 09:53:15,51.68472,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_103635.mp4,20220318_103635.mp4,2022-03-18 17:20:39,2022-03-18 05:36:41,2022-05-28 09:53:15,43.819065,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_103922.mp4,20220318_103922.mp4,2022-03-18 17:20:39,2022-03-18 05:39:27,2022-05-28 09:53:15,42.863493,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_104035.mp4,20220318_104035.mp4,2022-03-18 17:20:40,2022-03-18 05:40:40,2022-05-28 09:53:15,35.106025,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_104104.mp4,20220318_104104.mp4,2022-03-18 17:20:40,2022-03-18 05:41:13,2022-05-28 09:53:15,86.503178,mp4,clip,+50.0469+008.5618/,50.0469,8.5618,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_104421.mp4,20220318_104421.mp4,2022-03-18 17:20:41,2022-03-18 05:44:30,2022-05-28 09:53:15,71.018517,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_104729.mp4,20220318_104729.mp4,2022-03-18 17:20:42,2022-03-18 05:47:33,2022-05-28 09:53:15,36.108236,mp4,clip,+50.0465+008.5631/,50.0465,8.5631,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_104810.mp4,20220318_104810.mp4,2022-03-18 17:20:42,2022-03-18 05:48:17,2022-05-28 09:53:15,59.084643,mp4,clip,+50.0465+008.5631/,50.0465,8.5631,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_105407.mp4,20220318_105407.mp4,2022-03-18 17:20:43,2022-03-18 05:54:24,2022-05-28 09:53:15,159.06358,mp4,clip,+50.0468+008.5621/,50.0468,8.5621,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_110255.mp4,20220318_110255.mp4,2022-03-18 17:20:44,2022-03-18 06:03:05,2022-05-28 09:53:15,87.749392,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_110759.mp4,20220318_110759.mp4,2022-03-18 17:20:45,2022-03-18 06:08:05,2022-05-28 09:53:15,53.585333,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_110809.mp4,20220318_110809.mp4,2022-03-18 17:20:46,2022-03-18 06:08:15,2022-05-28 09:53:15,51.461732,mp4,clip,+50.0466+008.5621/,50.0466,8.5621,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_110833.mp4,20220318_110833.mp4,2022-03-18 17:20:46,2022-03-18 06:08:40,2022-05-28 09:53:15,57.851326,mp4,clip,+50.0466+008.5621/,50.0466,8.5621,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_110853.mp4,20220318_110853.mp4,2022-03-18 17:20:47,2022-03-18 06:09:00,2022-05-28 09:53:15,56.91071,mp4,clip,+50.0462+008.5627/,50.0462,8.5627,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_110927.mp4,20220318_110927.mp4,2022-03-18 17:20:47,2022-03-18 06:09:37,2022-05-28 09:53:16,86.103142,mp4,clip,+50.0462+008.5627/,50.0462,8.5627,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_110950.mp4,20220318_110950.mp4,2022-03-18 17:20:48,2022-03-18 06:09:59,2022-05-28 09:53:16,80.201466,mp4,clip,+50.0462+008.5627/,50.0462,8.5627,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_111350.mp4,20220318_111350.mp4,2022-03-18 17:20:49,2022-03-18 06:13:56,2022-05-28 09:53:16,50.928692,mp4,clip,+50.0472+008.5606/,50.0472,8.5606,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_111404.mp4,20220318_111404.mp4,2022-03-18 17:20:49,2022-03-18 06:14:09,2022-05-28 09:53:16,41.140278,mp4,clip,+50.0472+008.5606/,50.0472,8.5606,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_111508.mp4,20220318_111508.mp4,2022-03-18 17:20:50,2022-03-18 06:15:14,2022-05-28 09:53:16,49.891114,mp4,clip,+50.0433+008.5592/,50.0433,8.5592,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_111532.mp4,20220318_111532.mp4,2022-03-18 17:20:50,2022-03-18 06:15:44,2022-05-28 09:53:16,108.666887,mp4,clip,+50.0433+008.5592/,50.0433,8.5592,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_111646.mp4,20220318_111646.mp4,2022-03-18 17:20:51,2022-03-18 06:16:56,2022-05-28 09:53:16,92.139095,mp4,clip,+50.0409+008.5498/,50.0409,8.5498,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_111733.mp4,20220318_111733.mp4,2022-03-18 17:20:52,2022-03-18 06:17:38,2022-05-28 09:53:16,40.337766,mp4,clip,+50.0409+008.5498/,50.0409,8.5498,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_111845.mp4,20220318_111845.mp4,2022-03-18 17:20:52,2022-03-18 06:18:50,2022-05-28 09:53:16,34.083733,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_111951.mp4,20220318_111951.mp4,2022-03-18 17:20:53,2022-03-18 06:19:58,2022-05-28 09:53:16,61.808579,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_112104.mp4,20220318_112104.mp4,2022-03-18 17:20:53,2022-03-18 06:21:10,2022-05-28 09:53:16,46.559327,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_112118.mp4,20220318_112118.mp4,2022-03-18 17:20:54,2022-03-18 06:21:23,2022-05-28 09:53:16,34.99448,mp4,clip,+50.0340+008.5341/,50.034,8.5341,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_112147.mp4,20220318_112147.mp4,2022-03-18 17:20:54,2022-03-18 06:21:54,2022-05-28 09:53:16,65.059566,mp4,clip,+50.0340+008.5341/,50.034,8.5341,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_112230.mp4,20220318_112230.mp4,2022-03-18 17:20:55,2022-03-18 06:24:07,2022-05-28 09:53:16,968.793478,mp4,clip,+50.0338+008.5354/,50.0338,8.5354,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_112419.mp4,20220318_112419.mp4,2022-03-18 17:21:03,2022-03-18 06:24:27,2022-05-28 09:53:16,75.508485,mp4,clip,+50.0496+008.6070/,50.0496,8.607,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_112459.mp4,20220318_112459.mp4,2022-03-18 17:21:04,2022-03-18 06:25:13,2022-05-28 09:53:16,129.421412,mp4,clip,+50.0496+008.6070/,50.0496,8.607,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_112533.mp4,20220318_112533.mp4,2022-03-18 17:21:05,2022-03-18 06:25:42,2022-05-28 09:53:16,79.618225,mp4,clip,+50.0658+008.6772/,50.0658,8.6772,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_112553.mp4,20220318_112553.mp4,2022-03-18 17:21:06,2022-03-18 06:26:03,2022-05-28 09:53:16,97.074798,mp4,clip,+50.0658+008.6772/,50.0658,8.6772,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_112613.mp4,20220318_112613.mp4,2022-03-18 17:21:06,2022-03-18 06:26:19,2022-05-28 09:53:16,55.258911,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_112658.mp4,20220318_112658.mp4,2022-03-18 17:21:07,2022-03-18 06:27:06,2022-05-28 09:53:16,67.25313,mp4,clip,+50.0658+008.6772/,50.0658,8.6772,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_112725.mp4,20220318_112725.mp4,2022-03-18 17:21:07,2022-03-18 06:27:36,2022-05-28 09:53:16,103.000505,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_112829.mp4,20220318_112829.mp4,2022-03-18 17:21:08,2022-03-18 06:28:36,2022-05-28 09:53:16,66.729957,mp4,clip,+50.2702+008.8060/,50.2702,8.806,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_112907.mp4,20220318_112907.mp4,2022-03-18 17:21:09,2022-03-18 06:29:14,2022-05-28 09:53:17,55.540076,mp4,clip,+50.2702+008.8060/,50.2702,8.806,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_113005.mp4,20220318_113005.mp4,2022-03-18 17:21:10,2022-03-18 06:30:13,2022-05-28 09:53:17,72.737206,mp4,clip,+50.3312+008.5974/,50.3312,8.5974,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_113059.mp4,20220318_113059.mp4,2022-03-18 17:21:10,2022-03-18 06:31:05,2022-05-28 09:53:17,49.753079,mp4,clip,+50.3312+008.5974/,50.3312,8.5974,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_113227.mp4,20220318_113227.mp4,2022-03-18 17:21:11,2022-03-18 06:32:34,2022-05-28 09:53:17,60.727388,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_113331.mp4,20220318_113331.mp4,2022-03-18 17:21:11,2022-03-18 06:33:40,2022-05-28 09:53:17,80.35253,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_113448.mp4,20220318_113448.mp4,2022-03-18 17:21:12,2022-03-18 06:34:56,2022-05-28 09:53:17,74.414118,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_113624.mp4,20220318_113624.mp4,2022-03-18 17:21:13,2022-03-18 06:36:29,2022-05-28 09:53:17,43.509797,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_113653.mp4,20220318_113653.mp4,2022-03-18 17:21:13,2022-03-18 06:36:57,2022-05-28 09:53:17,28.065884,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_113717.mp4,20220318_113717.mp4,2022-03-18 17:21:14,2022-03-18 06:37:25,2022-05-28 09:53:17,69.868228,mp4,clip,+50.3312+008.5974/,50.3312,8.5974,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_113912.mp4,20220318_113912.mp4,2022-03-18 17:21:14,2022-03-18 06:39:18,2022-05-28 09:53:17,47.685866,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_113925.mp4,20220318_113925.mp4,2022-03-18 17:21:15,2022-03-18 06:39:28,2022-05-28 09:53:17,16.25832,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_113932.mp4,20220318_113932.mp4,2022-03-18 17:21:15,2022-03-18 06:39:40,2022-05-28 09:53:17,61.835436,mp4,clip,+50.3312+008.5974/,50.3312,8.5974,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_114029.mp4,20220318_114029.mp4,2022-03-18 17:21:16,2022-03-18 06:40:37,2022-05-28 09:53:17,64.07837,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_114105.mp4,20220318_114105.mp4,2022-03-18 17:21:17,2022-03-18 06:41:10,2022-05-28 09:53:17,45.085789,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_114220.mp4,20220318_114220.mp4,2022-03-18 17:21:18,2022-03-18 06:42:25,2022-05-28 09:53:17,43.426346,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_114325.mp4,20220318_114325.mp4,2022-03-18 17:21:18,2022-03-18 06:43:32,2022-05-28 09:53:17,51.127632,mp4,clip,+51.0035+006.4316/,51.0035,6.4316,x
