path,name,utc_ctime_estimate,utc_modified_time_estimate,utc_accessed_time_estimate,megabytes,extension,type
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_111636.mp4,20220313_111636.mp4,2024-12-13 12:20:08.670227528+00:00,2022-03-13 15:16:42+00:00,2024-12-14 08:59:04.183377743+00:00,57.223945,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_112122.mp4,20220313_112122.mp4,2024-12-13 12:20:08.981414557+00:00,2022-03-13 15:21:27+00:00,2024-12-14 08:59:03.970687151+00:00,45.510439,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_112630.mp4,20220313_112630.mp4,2024-12-13 12:20:09.524293660+00:00,2022-03-13 15:26:39+00:00,2024-12-14 08:59:02.122030497+00:00,78.554935,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_112643.mp4,20220313_112643.mp4,2024-12-13 12:20:09.850185394+00:00,2022-03-13 15:26:48+00:00,2024-12-14 08:59:01.629033089+00:00,48.338941,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_113059.mp4,20220313_113059.mp4,2024-12-13 12:20:10.166673899+00:00,2022-03-13 15:31:04+00:00,2024-12-14 08:59:02.641091108+00:00,43.901132,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_113351.mp4,20220313_113351.mp4,2024-12-13 12:20:10.684543610+00:00,2022-03-13 15:33:55+00:00,2024-12-14 08:59:01.502323151+00:00,29.672618,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_113644.mp4,20220313_113644.mp4,2024-12-13 12:20:11.120021820+00:00,2022-03-13 15:36:51+00:00,2024-12-14 08:59:02.920715570+00:00,61.61645,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_113702.mp4,20220313_113702.mp4,2024-12-13 12:20:11.432469845+00:00,2022-03-13 15:37:07+00:00,2024-12-14 08:59:01.305555582+00:00,44.097423,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_113850.mp4,20220313_113850.mp4,2024-12-13 12:20:11.795565844+00:00,2022-03-13 15:38:56+00:00,2024-12-14 08:59:01.082653999+00:00,50.891729,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_113900.mp4,20220313_113900.mp4,2024-12-13 12:20:12.106692314+00:00,2022-03-13 15:39:05+00:00,2024-12-14 08:59:01.927736521+00:00,43.641252,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_113909.mp4,20220313_113909.mp4,2024-12-13 12:20:12.468340158+00:00,2022-03-13 15:39:15+00:00,2024-12-14 08:59:03.193245888+00:00,50.78758,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_115137.mp4,20220313_115137.mp4,2024-12-13 12:20:12.696632624+00:00,2022-03-13 15:51:41+00:00,2024-12-14 08:58:59.684860706+00:00,31.198534,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_115155.mp4,20220313_115155.mp4,2024-12-13 12:20:12.962774992+00:00,2022-03-13 15:52:00+00:00,2024-12-14 08:58:58.553428411+00:00,37.495076,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_115203.mp4,20220313_115203.mp4,2024-12-13 12:20:13.245425940+00:00,2022-03-13 15:52:08+00:00,2024-12-14 08:58:59.496918201+00:00,40.367748,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_115450.mp4,20220313_115450.mp4,2024-12-13 12:20:13.888828516+00:00,2022-03-13 15:55:00+00:00,2024-12-14 08:58:58.714650154+00:00,90.911462,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_115718.mp4,20220313_115718.mp4,2024-12-13 12:20:14.424726486+00:00,2022-03-13 15:57:27+00:00,2024-12-14 08:58:59.153496742+00:00,77.088751,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_122519.mp4,20220313_122519.mp4,2024-12-13 12:20:14.680739641+00:00,2022-03-13 16:25:23+00:00,2024-12-14 08:58:57.073430061+00:00,36.370623,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_122527.mp4,20220313_122527.mp4,2024-12-13 12:20:15.051743984+00:00,2022-03-13 16:25:33+00:00,2024-12-14 08:58:57.707260609+00:00,53.409811,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_122653.mp4,20220313_122653.mp4,2024-12-13 12:20:15.364380121+00:00,2022-03-13 16:26:59+00:00,2024-12-14 08:58:56.600707054+00:00,44.837309,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_122804.mp4,20220313_122804.mp4,2024-12-13 12:20:15.851138115+00:00,2022-03-13 16:28:11+00:00,2024-12-14 08:58:57.408361197+00:00,66.096661,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_122920.mp4,20220313_122920.mp4,2024-12-13 12:20:16.127102851+00:00,2022-03-13 16:29:25+00:00,2024-12-14 08:58:57.238595486+00:00,38.40849,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_123214.mp4,20220313_123214.mp4,2024-12-13 12:20:16.663305759+00:00,2022-03-13 16:32:19+00:00,2024-12-14 08:58:56.419439077+00:00,39.449379,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_123649.mp4,20220313_123649.mp4,2024-12-13 12:20:17.251092672+00:00,2022-03-13 16:36:59+00:00,2024-12-14 08:58:54.574920177+00:00,84.676311,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_123729.mp4,20220313_123729.mp4,2024-12-13 12:20:17.546253920+00:00,2022-03-13 16:37:34+00:00,2024-12-14 08:58:53.301025867+00:00,41.99402,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_123923.mp4,20220313_123923.mp4,2024-12-13 12:20:17.795703650+00:00,2022-03-13 16:39:28+00:00,2024-12-14 08:58:54.409647226+00:00,35.623505,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_123933.mp4,20220313_123933.mp4,2024-12-13 12:20:18.093626499+00:00,2022-03-13 16:39:39+00:00,2024-12-14 08:58:54.032583952+00:00,43.202555,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_124247.mp4,20220313_124247.mp4,2024-12-13 12:20:18.331931591+00:00,2022-03-13 16:42:51+00:00,2024-12-14 08:58:53.783185244+00:00,35.847957,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_124544.mp4,20220313_124544.mp4,2024-12-13 12:20:18.787320137+00:00,2022-03-13 16:45:52+00:00,2024-12-14 08:58:53.493882418+00:00,66.334235,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_124655.mp4,20220313_124655.mp4,2024-12-13 12:20:19.094603777+00:00,2022-03-13 16:47:00+00:00,2024-12-14 08:58:53.106666803+00:00,42.951883,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_124704.mp4,20220313_124704.mp4,2024-12-13 12:20:19.671136618+00:00,2022-03-13 16:47:13+00:00,2024-12-14 08:58:52.515029191+00:00,83.814268,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_124805.mp4,20220313_124805.mp4,2024-12-13 12:20:19.973593950+00:00,2022-03-13 16:48:11+00:00,2024-12-14 08:58:55.169038534+00:00,43.518997,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_125107.mp4,20220313_125107.mp4,2024-12-13 12:20:20.539634228+00:00,2022-03-13 16:51:16+00:00,2024-12-14 08:58:49.411658287+00:00,82.064057,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_125520.mp4,20220313_125520.mp4,2024-12-13 12:20:20.903880596+00:00,2022-03-13 16:55:26+00:00,2024-12-14 08:58:48.692199707+00:00,48.712736,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_125550.mp4,20220313_125550.mp4,2024-12-13 12:20:21.306427717+00:00,2022-03-13 16:55:57+00:00,2024-12-14 08:58:48.949018717+00:00,58.260092,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_125650.mp4,20220313_125650.mp4,2024-12-13 12:20:21.725494623+00:00,2022-03-13 16:56:57+00:00,2024-12-14 08:58:49.784989357+00:00,60.849309,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_125702.mp4,20220313_125702.mp4,2024-12-13 12:20:22.130347252+00:00,2022-03-13 16:57:09+00:00,2024-12-14 08:58:50.804521561+00:00,58.499127,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_125710.mp4,20220313_125710.mp4,2024-12-13 12:20:22.431311846+00:00,2022-03-13 16:57:15+00:00,2024-12-14 08:58:49.209522009+00:00,43.504572,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_130018.mp4,20220313_130018.mp4,2024-12-13 12:20:23.066929579+00:00,2022-03-13 17:00:25+00:00,2024-12-14 08:58:47.677362919+00:00,55.288696,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_130310.mp4,20220313_130310.mp4,2024-12-13 12:20:24.046463490+00:00,2022-03-13 17:03:26+00:00,2024-12-14 08:58:50.152656794+00:00,145.105258,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_130329.mp4,20220313_130329.mp4,2024-12-13 12:20:24.395775557+00:00,2022-03-13 17:03:35+00:00,2024-12-14 08:58:48.456297874+00:00,52.22185,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_130340.mp4,20220313_130340.mp4,2024-12-13 12:20:24.700294495+00:00,2022-03-13 17:03:46+00:00,2024-12-14 08:58:48.238853216+00:00,45.487515,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_130607.mp4,20220313_130607.mp4,2024-12-13 12:20:25.119923592+00:00,2022-03-13 17:06:14+00:00,2024-12-14 08:58:47.970091820+00:00,63.097179,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_130912.mp4,20220313_130912.mp4,2024-12-13 12:20:25.614547729+00:00,2022-03-13 17:09:21+00:00,2024-12-14 08:58:45.451840639+00:00,75.262382,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_130922.mp4,20220313_130922.mp4,2024-12-13 12:20:26.006097078+00:00,2022-03-13 17:09:29+00:00,2024-12-14 08:58:46.092452049+00:00,53.822585,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_131534.mp4,20220313_131534.mp4,2024-12-13 12:20:26.329284906+00:00,2022-03-13 17:15:40+00:00,2024-12-14 08:58:45.788955927+00:00,48.784824,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_143112.mp4,20220313_143112.mp4,2024-12-13 12:20:26.776451111+00:00,2022-03-13 18:31:20+00:00,2024-12-14 08:58:44.507394314+00:00,67.719349,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_143128.mp4,20220313_143128.mp4,2024-12-13 12:20:27.178688288+00:00,2022-03-13 18:31:35+00:00,2024-12-14 08:58:44.815320015+00:00,61.661692,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_150646.mp4,20220313_150646.mp4,2024-12-13 12:20:27.410571814+00:00,2022-03-13 19:06:51+00:00,2024-12-14 08:58:43.672497511+00:00,36.392453,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_150655.mp4,20220313_150655.mp4,2024-12-13 12:20:27.746376514+00:00,2022-03-13 19:07:00+00:00,2024-12-14 08:58:44.118164301+00:00,47.615396,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_150857.mp4,20220313_150857.mp4,2024-12-13 12:20:28.057778835+00:00,2022-03-13 19:09:02+00:00,2024-12-14 08:58:43.898042917+00:00,44.911352,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_151039.mp4,20220313_151039.mp4,2024-12-13 12:20:28.338709593+00:00,2022-03-13 19:10:44+00:00,2024-12-14 08:58:42.968390703+00:00,41.018353,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_151515.mp4,20220313_151515.mp4,2024-12-13 12:20:28.661934853+00:00,2022-03-13 19:15:21+00:00,2024-12-14 08:58:43.157813311+00:00,46.77643,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_154619.mp4,20220313_154619.mp4,2024-12-13 12:20:28.955596924+00:00,2022-03-13 19:46:24+00:00,2024-12-14 08:58:42.384905100+00:00,41.864091,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_155257.mp4,20220313_155257.mp4,2024-12-13 12:20:29.855830669+00:00,2022-03-13 19:53:05+00:00,2024-12-14 08:58:41.915024042+00:00,65.482509,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_155953.mp4,20220313_155953.mp4,2024-12-13 12:20:30.138281107+00:00,2022-03-13 19:59:58+00:00,2024-12-14 08:58:42.202061653+00:00,39.867394,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_160429.mp4,20220313_160429.mp4,2024-12-13 12:20:30.447236061+00:00,2022-03-13 20:04:34+00:00,2024-12-14 08:58:41.010995626+00:00,44.450259,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_160514.mp4,20220313_160514.mp4,2024-12-13 12:20:30.898555040+00:00,2022-03-13 20:05:21+00:00,2024-12-14 08:58:40.647554159+00:00,61.40351,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_164118.mp4,20220313_164118.mp4,2024-12-13 12:20:31.163723707+00:00,2022-03-13 20:41:23+00:00,2024-12-14 08:58:40.261907577+00:00,39.384575,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_164304.mp4,20220313_164304.mp4,2024-12-13 12:20:31.607135534+00:00,2022-03-13 20:43:12+00:00,2024-12-14 08:58:39.606314898+00:00,64.499303,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_165337.mp4,20220313_165337.mp4,2024-12-13 12:20:32.033016682+00:00,2022-03-13 20:53:44+00:00,2024-12-14 08:58:39.990052462+00:00,63.036568,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_170146.mp4,20220313_170146.mp4,2024-12-13 12:20:32.572759151+00:00,2022-03-13 21:01:54+00:00,2024-12-14 08:58:38.138072729+00:00,73.531032,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_170835.mp4,20220313_170835.mp4,2024-12-13 12:20:32.967523575+00:00,2022-03-13 21:08:41+00:00,2024-12-14 08:58:38.476029634+00:00,51.900564,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_171101.mp4,20220313_171101.mp4,2024-12-13 12:20:33.577978611+00:00,2022-03-13 21:11:10+00:00,2024-12-14 08:58:38.711847067+00:00,80.885159,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_171258.mp4,20220313_171258.mp4,2024-12-13 12:20:33.993901253+00:00,2022-03-13 21:13:04+00:00,2024-12-14 08:58:37.389015913+00:00,55.241528,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_171429.mp4,20220313_171429.mp4,2024-12-13 12:20:34.352557182+00:00,2022-03-13 21:14:35+00:00,2024-12-14 08:58:36.635268688+00:00,47.640702,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_171521.mp4,20220313_171521.mp4,2024-12-13 12:20:34.777549744+00:00,2022-03-13 21:15:28+00:00,2024-12-14 08:58:36.942450762+00:00,56.629281,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_171548.mp4,20220313_171548.mp4,2024-12-13 12:20:35.175086021+00:00,2022-03-13 21:15:54+00:00,2024-12-14 08:58:36.099520206+00:00,52.595948,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_171731.mp4,20220313_171731.mp4,2024-12-13 12:20:35.492405653+00:00,2022-03-13 21:17:37+00:00,2024-12-14 08:58:37.196734428+00:00,42.335749,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_172631.mp4,20220313_172631.mp4,2024-12-13 12:20:36.014592409+00:00,2022-03-13 21:26:39+00:00,2024-12-14 08:58:36.340120792+00:00,68.702958,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_173106.mp4,20220313_173106.mp4,2024-12-13 12:20:37.543030262+00:00,2022-03-13 21:31:16+00:00,2024-12-14 08:58:33.645395279+00:00,92.443793,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_173124.mp4,20220313_173124.mp4,2024-12-13 12:20:38.089995384+00:00,2022-03-13 21:31:33+00:00,2024-12-14 08:58:34.617057800+00:00,78.059419,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_175329.mp4,20220313_175329.mp4,2024-12-13 12:20:38.457071781+00:00,2022-03-13 21:53:35+00:00,2024-12-14 08:58:33.045711994+00:00,53.081807,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_180829.mp4,20220313_180829.mp4,2024-12-13 12:20:38.677066803+00:00,2022-03-13 22:08:33+00:00,2024-12-14 08:58:32.552402496+00:00,32.038991,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_185123.mp4,20220313_185123.mp4,2024-12-13 12:20:38.938546896+00:00,2022-03-13 22:51:27+00:00,2024-12-14 08:58:31.662087917+00:00,37.683049,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_185148.mp4,20220313_185148.mp4,2024-12-13 12:20:39.442316532+00:00,2022-03-13 22:51:57+00:00,2024-12-14 08:58:31.884519339+00:00,72.190372,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_185201.mp4,20220313_185201.mp4,2024-12-13 12:20:40.070027113+00:00,2022-03-13 22:52:11+00:00,2024-12-14 08:58:31.245045185+00:00,90.408742,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_185539.mp4,20220313_185539.mp4,2024-12-13 12:20:40.347817183+00:00,2022-03-13 22:55:44+00:00,2024-12-14 08:58:32.210103989+00:00,40.687633,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_190415.mp4,20220313_190415.mp4,2024-12-13 12:20:40.658489227+00:00,2022-03-13 23:04:20+00:00,2024-12-14 08:58:30.323922634+00:00,45.487293,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_192708.mp4,20220313_192708.mp4,2024-12-13 12:20:41.066344500+00:00,2022-03-13 23:27:15+00:00,2024-12-14 08:58:29.991627932+00:00,56.596507,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_193512.mp4,20220313_193512.mp4,2024-12-13 12:20:41.381247759+00:00,2022-03-13 23:35:17+00:00,2024-12-14 08:58:29.587932825+00:00,46.072125,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_201037.mp4,20220313_201037.mp4,2024-12-13 12:20:41.846824884+00:00,2022-03-14 00:10:45+00:00,2024-12-14 08:58:29.194174051+00:00,68.520233,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_212719.mp4,20220313_212719.mp4,2024-12-13 12:20:42.111231089+00:00,2022-03-14 01:27:23+00:00,2024-12-14 08:58:27.691153765+00:00,39.275559,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_212727.mp4,20220313_212727.mp4,2024-12-13 12:20:42.455403090+00:00,2022-03-14 01:27:33+00:00,2024-12-14 08:58:28.273538113+00:00,50.359479,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_212755.mp4,20220313_212755.mp4,2024-12-13 12:20:43.039519787+00:00,2022-03-14 01:28:05+00:00,2024-12-14 08:58:28.501748800+00:00,86.898718,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_213032.mp4,20220313_213032.mp4,2024-12-13 12:20:43.533037663+00:00,2022-03-14 01:30:40+00:00,2024-12-14 08:58:27.944916964+00:00,72.078961,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220313_213916.mp4,20220313_213916.mp4,2024-12-13 12:20:44.525540113+00:00,2022-03-14 01:39:25+00:00,2024-12-14 08:58:26.400742531+00:00,85.112864,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_073241.mp4,20220314_073241.mp4,2024-12-13 12:20:44.858834743+00:00,2022-03-14 11:32:47+00:00,2024-12-14 08:58:24.968079567+00:00,49.696246,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_073250.mp4,20220314_073250.mp4,2024-12-13 12:20:45.117408514+00:00,2022-03-14 11:32:55+00:00,2024-12-14 08:58:25.923083544+00:00,38.388185,mp4,clip
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220314_073322.mp4,20220314_073322.mp4,2024-12-13 12:20:45.352737904+00:00,2022-03-14 11:33:26+00:00,2024-12-14 08:58:25.687208891+00:00,34.180006,mp4,clip
